Gene,Normalised_RF,Tool
group_18959.fa.aln.tree,0.9736842105263158,Roary
group_38158.fa.aln.tree,0.7857142857142857,Roary
group_9500.fa.aln.tree,0.6451612903225806,Roary
group_18409.fa.aln.tree,0.8936170212765957,Roary
group_15242.fa.aln.tree,0.8715596330275229,Roary
group_13512.fa.aln.tree,0.7699115044247787,Roary
group_18808.fa.aln.tree,0.7592592592592593,Roary
group_17271.fa.aln.tree,0.6694214876033058,Roary
group_14909.fa.aln.tree,0.8620689655172413,Roary
group_13998.fa.aln.tree,0.6774193548387096,Roary
group_18407.fa.aln.tree,0.9183673469387755,Roary
group_20592.fa.aln.tree,0.8695652173913043,Roary
group_37723.fa.aln.tree,0.8415841584158416,Roary
group_17096.fa.aln.tree,0.7719298245614035,Roary
group_18378.fa.aln.tree,0.9101123595505618,Roary
group_20669.fa.aln.tree,0.8070175438596491,Roary
group_11222.fa.aln.tree,0.7580645161290323,Roary
group_18968.fa.aln.tree,0.7142857142857143,Roary
group_15514.fa.aln.tree,0.8857142857142857,Roary
group_37531.fa.aln.tree,0.9047619047619048,Roary
group_12424.fa.aln.tree,0.7166666666666667,Roary
group_14198.fa.aln.tree,0.7230769230769231,Roary
group_17356.fa.aln.tree,0.8715596330275229,Roary
group_38203.fa.aln.tree,0.7090909090909091,Roary
group_37488.fa.aln.tree,0.9753086419753086,Roary
group_15524.fa.aln.tree,0.8947368421052632,Roary
group_17130.fa.aln.tree,0.6885245901639344,Roary
group_15870.fa.aln.tree,0.7699115044247787,Roary
group_15156.fa.aln.tree,0.8245614035087719,Roary
group_18569.fa.aln.tree,0.94,Roary
group_18367.fa.aln.tree,0.6747967479674797,Roary
group_15164.fa.aln.tree,0.7017543859649122,Roary
group_20813.fa.aln.tree,0.8691588785046729,Roary
group_12571.fa.aln.tree,0.9183673469387755,Roary
group_15368.fa.aln.tree,0.8181818181818182,Roary
group_38172.fa.aln.tree,0.82,Roary
group_17129.fa.aln.tree,0.7647058823529411,Roary
group_18426.fa.aln.tree,0.9540229885057471,Roary
group_15034.fa.aln.tree,0.8348623853211009,Roary
group_18814.fa.aln.tree,0.8736842105263158,Roary
group_20698.fa.aln.tree,0.9393939393939394,Roary
group_13762.fa.aln.tree,0.7619047619047619,Roary
group_20979.fa.aln.tree,0.7966101694915254,Roary
group_9591.fa.aln.tree,0.6850393700787402,Roary
group_20789.fa.aln.tree,1.0,Roary
group_37533.fa.aln.tree,0.8775510204081632,Roary
group_8890.fa.aln.tree,0.875968992248062,Roary
group_15849.fa.aln.tree,0.8367346938775511,Roary
group_20539.fa.aln.tree,0.8130841121495327,Roary
group_16970.fa.aln.tree,0.6974789915966386,Roary
group_8545.fa.aln.tree,0.8181818181818182,Roary
group_20739.fa.aln.tree,0.8130841121495327,Roary
group_37629.fa.aln.tree,0.8504672897196262,Roary
group_11047.fa.aln.tree,0.6134453781512605,Roary
group_18833.fa.aln.tree,0.6721311475409836,Roary
group_18545.fa.aln.tree,0.883495145631068,Roary
group_15575.fa.aln.tree,0.7310924369747899,Roary
group_37627.fa.aln.tree,0.9560439560439561,Roary
group_9521.fa.aln.tree,0.7310924369747899,Roary
group_6773.fa.aln.tree,0.941747572815534,Roary
group_8917.fa.aln.tree,0.847457627118644,Roary
group_13792.fa.aln.tree,0.8103448275862069,Roary
group_20571.fa.aln.tree,0.8850574712643678,Roary
group_16951.fa.aln.tree,0.6557377049180327,Roary
group_15703.fa.aln.tree,0.8070175438596491,Roary
group_17027.fa.aln.tree,0.7666666666666667,Roary
group_15693.fa.aln.tree,0.7543859649122807,Roary
group_15260.fa.aln.tree,0.7049180327868853,Roary
group_14960.fa.aln.tree,0.8979591836734694,Roary
group_15410.fa.aln.tree,0.7391304347826086,Roary
group_14268.fa.aln.tree,0.584,Roary
group_18931.fa.aln.tree,0.7981651376146789,Roary
group_18865.fa.aln.tree,0.8378378378378378,Roary
group_37812.fa.aln.tree,0.7614678899082569,Roary
group_16520.fa.aln.tree,0.8571428571428571,Roary
group_38168.fa.aln.tree,0.9310344827586207,Roary
group_20975.fa.aln.tree,0.8148148148148148,Roary
group_18716.fa.aln.tree,0.9487179487179487,Roary
group_18717.fa.aln.tree,0.7310924369747899,Roary
group_15448.fa.aln.tree,0.7714285714285715,Roary
group_20561.fa.aln.tree,0.8478260869565217,Roary
group_9604.fa.aln.tree,0.7192982456140351,Roary
group_12459.fa.aln.tree,0.711864406779661,Roary
group_16820.fa.aln.tree,0.8392857142857143,Roary
group_37518.fa.aln.tree,0.6747967479674797,Roary
group_20699.fa.aln.tree,0.7310924369747899,Roary
group_15400.fa.aln.tree,0.7435897435897436,Roary
group_18579.fa.aln.tree,0.8,Roary
group_38118.fa.aln.tree,0.9101123595505618,Roary
group_37481.fa.aln.tree,0.9191919191919192,Roary
group_10681.fa.aln.tree,0.7192982456140351,Roary
group_15779.fa.aln.tree,0.8222222222222222,Roary
group_16483.fa.aln.tree,0.7565217391304347,Roary
group_14539.fa.aln.tree,0.8148148148148148,Roary
group_18700.fa.aln.tree,0.8585858585858586,Roary
group_14315.fa.aln.tree,0.7310924369747899,Roary
group_38186.fa.aln.tree,0.8348623853211009,Roary
group_14042.fa.aln.tree,0.8703703703703703,Roary
group_16958.fa.aln.tree,0.9545454545454546,Roary
group_37705.fa.aln.tree,0.8070175438596491,Roary
group_13952.fa.aln.tree,0.7142857142857143,Roary
group_16811.fa.aln.tree,0.794392523364486,Roary
group_14080.fa.aln.tree,0.8018018018018018,Roary
group_17102.fa.aln.tree,0.8217821782178217,Roary
group_15787.fa.aln.tree,0.7222222222222222,Roary
group_15286.fa.aln.tree,0.8679245283018868,Roary
group_20704.fa.aln.tree,0.8230088495575221,Roary
group_20854.fa.aln.tree,0.7540983606557377,Roary
group_18760.fa.aln.tree,0.8487394957983193,Roary
group_18681.fa.aln.tree,0.9529411764705882,Roary
group_18668.fa.aln.tree,0.851063829787234,Roary
group_18678.fa.aln.tree,0.6638655462184874,Roary
group_12112.fa.aln.tree,0.8571428571428571,Roary
group_17279.fa.aln.tree,0.7913043478260869,Roary
group_38226.fa.aln.tree,0.6752136752136753,Roary
group_37671.fa.aln.tree,0.8901098901098901,Roary
group_17219.fa.aln.tree,0.8787878787878788,Roary
group_13879.fa.aln.tree,0.7477477477477478,Roary
group_17192.fa.aln.tree,0.9791666666666666,Roary
group_17118.fa.aln.tree,0.8850574712643678,Roary
group_14637.fa.aln.tree,0.7288135593220338,Roary
group_12710.fa.aln.tree,0.7096774193548387,Roary
group_9795.fa.aln.tree,0.7345132743362832,Roary
group_18672.fa.aln.tree,0.7913043478260869,Roary
group_37741.fa.aln.tree,0.7565217391304347,Roary
group_37500.fa.aln.tree,0.9726027397260274,Roary
group_20562.fa.aln.tree,0.7523809523809524,Roary
group_17048.fa.aln.tree,0.7913043478260869,Roary
group_18701.fa.aln.tree,0.8333333333333334,Roary
group_37893.fa.aln.tree,0.6724137931034483,Roary
group_20563.fa.aln.tree,0.7037037037037037,Roary
group_18821.fa.aln.tree,0.8018018018018018,Roary
group_16902.fa.aln.tree,0.8938053097345132,Roary
group_18675.fa.aln.tree,0.7570093457943925,Roary
group_20986.fa.aln.tree,0.7094017094017094,Roary
group_18924.fa.aln.tree,0.7307692307692307,Roary
group_11887.fa.aln.tree,0.6585365853658537,Roary
group_20861.fa.aln.tree,0.7636363636363637,Roary
group_15715.fa.aln.tree,0.875,Roary
group_18799.fa.aln.tree,0.8679245283018868,Roary
group_12127.fa.aln.tree,0.8035714285714286,Roary
group_15435.fa.aln.tree,0.7310924369747899,Roary
group_38327.fa.aln.tree,0.9238095238095239,Roary
group_16735.fa.aln.tree,0.7345132743362832,Roary
group_17222.fa.aln.tree,0.7904761904761904,Roary
group_12522.fa.aln.tree,0.8613861386138614,Roary
group_12300.fa.aln.tree,0.75,Roary
group_12303.fa.aln.tree,0.7543859649122807,Roary
group_18704.fa.aln.tree,0.8333333333333334,Roary
group_9099.fa.aln.tree,0.7886178861788617,Roary
group_20744.fa.aln.tree,0.8823529411764706,Roary
group_18383.fa.aln.tree,0.6349206349206349,Roary
group_20964.fa.aln.tree,0.8947368421052632,Roary
group_12761.fa.aln.tree,0.8290598290598291,Roary
group_20732.fa.aln.tree,0.7818181818181819,Roary
group_12010.fa.aln.tree,0.6949152542372882,Roary
group_20792.fa.aln.tree,0.956989247311828,Roary
group_13561.fa.aln.tree,0.6896551724137931,Roary
group_14051.fa.aln.tree,0.7333333333333333,Roary
group_15096.fa.aln.tree,0.6470588235294118,Roary
group_18408.fa.aln.tree,0.7948717948717948,Roary
group_18985.fa.aln.tree,0.7864077669902912,Roary
group_18446.fa.aln.tree,0.728,Roary
group_37926.fa.aln.tree,0.8,Roary
group_15581.fa.aln.tree,0.8018018018018018,Roary
group_15529.fa.aln.tree,0.8632478632478633,Roary
group_9495.fa.aln.tree,0.9130434782608695,Roary
group_37881.fa.aln.tree,1.0,Roary
group_38187.fa.aln.tree,0.7345132743362832,Roary
group_20586.fa.aln.tree,0.8130841121495327,Roary
group_38121.fa.aln.tree,0.888,Roary
group_38189.fa.aln.tree,1.0,Roary
group_13624.fa.aln.tree,0.6166666666666667,Roary
group_15025.fa.aln.tree,0.7454545454545455,Roary
group_20710.fa.aln.tree,0.9210526315789473,Roary
group_15236.fa.aln.tree,0.8461538461538461,Roary
group_18817.fa.aln.tree,0.8653846153846154,Roary
group_17366.fa.aln.tree,0.7264957264957265,Roary
group_15088.fa.aln.tree,0.7168141592920354,Roary
group_18820.fa.aln.tree,0.8148148148148148,Roary
group_17223.fa.aln.tree,0.7592592592592593,Roary
group_20692.fa.aln.tree,0.8627450980392157,Roary
group_38317.fa.aln.tree,0.875,Roary
group_20795.fa.aln.tree,0.803921568627451,Roary
group_38164.fa.aln.tree,0.8681318681318682,Roary
group_8717.fa.aln.tree,0.7903225806451613,Roary
group_18628.fa.aln.tree,0.7565217391304347,Roary
group_18551.fa.aln.tree,0.8415841584158416,Roary
group_18707.fa.aln.tree,0.6814159292035398,Roary
group_18871.fa.aln.tree,0.8378378378378378,Roary
group_8406.fa.aln.tree,0.6290322580645161,Roary
group_17119.fa.aln.tree,0.7777777777777778,Roary
group_38160.fa.aln.tree,0.7297297297297297,Roary
group_20593.fa.aln.tree,0.7821782178217822,Roary
group_20800.fa.aln.tree,0.8217821782178217,Roary
group_38201.fa.aln.tree,0.8709677419354839,Roary
group_16892.fa.aln.tree,0.7948717948717948,Roary
group_15456.fa.aln.tree,0.6974789915966386,Roary
group_37497.fa.aln.tree,0.9518072289156626,Roary
group_37487.fa.aln.tree,1.0,Roary
group_38314.fa.aln.tree,0.8909090909090909,Roary
group_20853.fa.aln.tree,0.7924528301886793,Roary
group_38119.fa.aln.tree,0.7692307692307693,Roary
group_14071.fa.aln.tree,0.7704918032786885,Roary
group_13633.fa.aln.tree,0.8181818181818182,Roary
group_17076.fa.aln.tree,0.6991150442477876,Roary
group_12609.fa.aln.tree,0.7833333333333333,Roary
group_20943.fa.aln.tree,0.8958333333333334,Roary
group_13801.fa.aln.tree,0.8245614035087719,Roary
group_38315.fa.aln.tree,0.7894736842105263,Roary
group_12481.fa.aln.tree,0.8979591836734694,Roary
group_17061.fa.aln.tree,0.8490566037735849,Roary
group_13676.fa.aln.tree,0.9393939393939394,Roary
group_20582.fa.aln.tree,0.8461538461538461,Roary
group_20972.fa.aln.tree,0.6774193548387096,Roary
group_20823.fa.aln.tree,0.7333333333333333,Roary
group_38170.fa.aln.tree,0.9191919191919192,Roary
group_15562.fa.aln.tree,0.7837837837837838,Roary
group_18400.fa.aln.tree,0.8518518518518519,Roary
group_17239.fa.aln.tree,0.7345132743362832,Roary
group_20585.fa.aln.tree,0.9080459770114943,Roary
group_16930.fa.aln.tree,0.8363636363636363,Roary
group_18868.fa.aln.tree,0.7017543859649122,Roary
group_9877.fa.aln.tree,0.8373983739837398,Roary
group_18577.fa.aln.tree,0.927710843373494,Roary
group_15672.fa.aln.tree,0.75,Roary
group_20706.fa.aln.tree,0.8181818181818182,Roary
group_13969.fa.aln.tree,0.7614678899082569,Roary
group_17168.fa.aln.tree,0.8627450980392157,Roary
group_18423.fa.aln.tree,0.7884615384615384,Roary
group_15065.fa.aln.tree,0.7959183673469388,Roary
group_18536.fa.aln.tree,0.8421052631578947,Roary
group_18734.fa.aln.tree,0.7798165137614679,Roary
group_38174.fa.aln.tree,0.7321428571428571,Roary
group_17181.fa.aln.tree,0.7166666666666667,Roary
group_17328.fa.aln.tree,0.8532110091743119,Roary
group_12063.fa.aln.tree,0.7547169811320755,Roary
group_6039.fa.aln.tree,0.8918918918918919,Roary
group_16949.fa.aln.tree,0.8476190476190476,Roary
group_38145.fa.aln.tree,0.8545454545454545,Roary
group_17268.fa.aln.tree,0.7166666666666667,Roary
group_16830.fa.aln.tree,0.6528925619834711,Roary
group_15192.fa.aln.tree,0.8490566037735849,Roary
group_18580.fa.aln.tree,0.8214285714285714,Roary
group_15602.fa.aln.tree,0.8640776699029126,Roary
group_20851.fa.aln.tree,0.8,Roary
group_17413.fa.aln.tree,0.9333333333333333,Roary
group_16073.fa.aln.tree,0.7833333333333333,Roary
group_15294.fa.aln.tree,0.7,Roary
group_37483.fa.aln.tree,1.0,Roary
group_38125.fa.aln.tree,0.972972972972973,Roary
group_18769.fa.aln.tree,0.8703703703703703,Roary
group_14265.fa.aln.tree,0.7837837837837838,Roary
group_15064.fa.aln.tree,0.7777777777777778,Roary
group_12279.fa.aln.tree,0.8392857142857143,Roary
group_12748.fa.aln.tree,0.7678571428571429,Roary
group_18460.fa.aln.tree,0.65,Roary
group_38333.fa.aln.tree,0.9,Roary
group_13841.fa.aln.tree,0.7876106194690266,Roary
group_10221.fa.aln.tree,0.8545454545454545,Roary
group_14989.fa.aln.tree,0.7739130434782608,Roary
group_15509.fa.aln.tree,0.7714285714285715,Roary
group_18843.fa.aln.tree,0.8165137614678899,Roary
group_20855.fa.aln.tree,0.8736842105263158,Roary
group_38318.fa.aln.tree,0.8476190476190476,Roary
group_17265.fa.aln.tree,0.8837209302325582,Roary
group_11129.fa.aln.tree,0.7551020408163265,Roary
group_15459.fa.aln.tree,0.8181818181818182,Roary
group_38319.fa.aln.tree,0.9285714285714286,Roary
group_14025.fa.aln.tree,0.8512396694214877,Roary
group_15168.fa.aln.tree,0.8035714285714286,Roary
group_20674.fa.aln.tree,0.975609756097561,Roary
group_11460.fa.aln.tree,0.82,Roary
group_16955.fa.aln.tree,0.7024793388429752,Roary
group_37572.fa.aln.tree,0.8775510204081632,Roary
group_20783.fa.aln.tree,0.6851851851851852,Roary
group_38331.fa.aln.tree,0.801980198019802,Roary
group_14162.fa.aln.tree,0.875,Roary
group_15879.fa.aln.tree,0.7966101694915254,Roary
group_17113.fa.aln.tree,0.7333333333333333,Roary
group_17036.fa.aln.tree,0.6779661016949152,Roary
group_7671.fa.aln.tree,0.7981651376146789,Roary
group_18721.fa.aln.tree,0.8958333333333334,Roary
group_17015.fa.aln.tree,0.8058252427184466,Roary
group_20749.fa.aln.tree,0.8736842105263158,Roary
group_9669.fa.aln.tree,0.7962962962962963,Roary
group_19000.fa.aln.tree,0.7520661157024794,Roary
group_18818.fa.aln.tree,0.86,Roary
group_20966.fa.aln.tree,0.7843137254901961,Roary
group_7986.fa.aln.tree,0.7310924369747899,Roary
group_13837.fa.aln.tree,0.6774193548387096,Roary
group_20768.fa.aln.tree,0.9466666666666667,Roary
group_11130.fa.aln.tree,0.6721311475409836,Roary
group_20695.fa.aln.tree,0.8198198198198198,Roary
group_37811.fa.aln.tree,0.9090909090909091,Roary
group_20785.fa.aln.tree,0.8333333333333334,Roary
group_37897.fa.aln.tree,0.6785714285714286,Roary
group_16715.fa.aln.tree,0.7699115044247787,Roary
group_9970.fa.aln.tree,0.8016528925619835,Roary
group_8577.fa.aln.tree,0.8252427184466019,Roary
group_20962.fa.aln.tree,0.8556701030927835,Roary
group_20799.fa.aln.tree,0.9775280898876404,Roary
group_20367.fa.aln.tree,0.7739130434782608,Roary
group_20849.fa.aln.tree,0.9157894736842105,Roary
group_17264.fa.aln.tree,0.9361702127659575,Roary
group_37478.fa.aln.tree,0.9733333333333334,Roary
group_7145.fa.aln.tree,0.7333333333333333,Roary
group_38053.fa.aln.tree,0.7043478260869566,Roary
group_15828.fa.aln.tree,0.7796610169491526,Roary
group_8586.fa.aln.tree,0.792,Roary
group_15073.fa.aln.tree,0.7142857142857143,Roary
group_20581.fa.aln.tree,0.6198347107438017,Roary
group_18692.fa.aln.tree,0.8285714285714286,Roary
group_18362.fa.aln.tree,0.8613861386138614,Roary
group_20573.fa.aln.tree,0.8095238095238095,Roary
group_37924.fa.aln.tree,0.8518518518518519,Roary
group_17040.fa.aln.tree,0.8679245283018868,Roary
group_16776.fa.aln.tree,0.9368421052631579,Roary
group_14016.fa.aln.tree,0.7948717948717948,Roary
group_20677.fa.aln.tree,0.9029126213592233,Roary
group_20623.fa.aln.tree,0.7636363636363637,Roary
group_15489.fa.aln.tree,0.7796610169491526,Roary
group_37499.fa.aln.tree,0.9726027397260274,Roary
group_20766.fa.aln.tree,0.9736842105263158,Roary
group_20682.fa.aln.tree,0.9512195121951219,Roary
group_17341.fa.aln.tree,0.8461538461538461,Roary
group_18686.fa.aln.tree,0.883495145631068,Roary
group_38159.fa.aln.tree,0.7457627118644068,Roary
group_12587.fa.aln.tree,0.8878504672897196,Roary
group_16854.fa.aln.tree,0.7913043478260869,Roary
group_10919.fa.aln.tree,0.8691588785046729,Roary
group_18525.fa.aln.tree,0.864406779661017,Roary
group_18574.fa.aln.tree,0.7798165137614679,Roary
group_20599.fa.aln.tree,0.975,Roary
group_15601.fa.aln.tree,0.8936170212765957,Roary
group_18679.fa.aln.tree,0.7288135593220338,Roary
group_10088.fa.aln.tree,0.8584070796460177,Roary
group_18401.fa.aln.tree,0.9764705882352941,Roary
group_18940.fa.aln.tree,0.7777777777777778,Roary
group_20871.fa.aln.tree,0.8269230769230769,Roary
group_14115.fa.aln.tree,0.7142857142857143,Roary
group_20711.fa.aln.tree,0.7843137254901961,Roary
group_17469.fa.aln.tree,0.728,Roary
group_6744.fa.aln.tree,0.7043478260869566,Roary
group_37896.fa.aln.tree,0.7719298245614035,Roary
group_14088.fa.aln.tree,0.7678571428571429,Roary
group_20788.fa.aln.tree,0.8367346938775511,Roary
group_18552.fa.aln.tree,0.8165137614678899,Roary
group_18405.fa.aln.tree,1.0,Roary
group_15579.fa.aln.tree,0.8095238095238095,Roary
group_18627.fa.aln.tree,0.8490566037735849,Roary
group_15381.fa.aln.tree,0.7431192660550459,Roary
group_15262.fa.aln.tree,0.8,Roary
group_37496.fa.aln.tree,0.948051948051948,Roary
group_16890.fa.aln.tree,0.7798165137614679,Roary
group_20564.fa.aln.tree,0.7924528301886793,Roary
group_13275.fa.aln.tree,0.8252427184466019,Roary
group_20683.fa.aln.tree,0.7894736842105263,Roary
group_38188.fa.aln.tree,0.8695652173913043,Roary
group_11133.fa.aln.tree,0.7297297297297297,Roary
group_23061.fa.aln.tree,1.0,Roary
group_18748.fa.aln.tree,0.7068965517241379,Roary
group_38126.fa.aln.tree,0.8035714285714286,Roary
group_7852.fa.aln.tree,0.8285714285714286,Roary
group_15749.fa.aln.tree,0.8596491228070176,Roary
group_13937.fa.aln.tree,0.8846153846153846,Roary
group_20595.fa.aln.tree,0.8969072164948454,Roary
group_15120.fa.aln.tree,0.7024793388429752,Roary
group_20960.fa.aln.tree,0.7345132743362832,Roary
group_15606.fa.aln.tree,0.8315789473684211,Roary
group_7491.fa.aln.tree,0.5609756097560976,Roary
group_18421.fa.aln.tree,0.9746835443037974,Roary
group_9035.fa.aln.tree,0.7264957264957265,Roary
group_18697.fa.aln.tree,0.9493670886075949,Roary
group_16894.fa.aln.tree,0.7795275590551181,Roary
group_13859.fa.aln.tree,0.7837837837837838,Roary
group_15666.fa.aln.tree,0.7837837837837838,Roary
group_17062.fa.aln.tree,0.7719298245614035,Roary
group_14113.fa.aln.tree,0.7477477477477478,Roary
group_18695.fa.aln.tree,0.9047619047619048,Roary
group_20778.fa.aln.tree,0.8285714285714286,Roary
group_18377.fa.aln.tree,0.7522123893805309,Roary
group_20817.fa.aln.tree,0.948051948051948,Roary
group_5566.fa.aln.tree,0.8230088495575221,Roary
group_18571.fa.aln.tree,0.7815126050420168,Roary
group_20696.fa.aln.tree,1.0,Roary
group_16959.fa.aln.tree,0.7857142857142857,Roary
group_20596.fa.aln.tree,0.9743589743589743,Roary
group_38228.fa.aln.tree,0.8285714285714286,Roary
group_20958.fa.aln.tree,1.0,Roary
group_16978.fa.aln.tree,0.7241379310344828,Roary
group_15860.fa.aln.tree,0.7894736842105263,Roary
group_37925.fa.aln.tree,0.8064516129032258,Roary
group_15254.fa.aln.tree,0.7931034482758621,Roary
group_38157.fa.aln.tree,0.8415841584158416,Roary
group_17330.fa.aln.tree,0.7948717948717948,Roary
group_18488.fa.aln.tree,0.8279569892473119,Roary
group_18815.fa.aln.tree,0.7368421052631579,Roary
group_20762.fa.aln.tree,0.7391304347826086,Roary
group_37491.fa.aln.tree,1.0,Roary
group_20856.fa.aln.tree,0.7821782178217822,Roary
group_18977.fa.aln.tree,0.8653846153846154,Roary
group_17861.fa.aln.tree,0.7614678899082569,Roary
group_18581.fa.aln.tree,0.9130434782608695,Roary
group_15211.fa.aln.tree,0.7857142857142857,Roary
group_20598.fa.aln.tree,0.851063829787234,Roary
group_38321.fa.aln.tree,0.8317757009345794,Roary
group_38322.fa.aln.tree,0.7664233576642335,Roary
group_16957.fa.aln.tree,0.7586206896551724,Roary
group_11452.fa.aln.tree,0.7894736842105263,Roary
group_15416.fa.aln.tree,0.8076923076923077,Roary
group_17202.fa.aln.tree,0.8217821782178217,Roary
group_38120.fa.aln.tree,0.8130841121495327,Roary
group_14137.fa.aln.tree,0.8333333333333334,Roary
group_20572.fa.aln.tree,0.7669902912621359,Roary
group_18945.fa.aln.tree,0.7391304347826086,Roary
